DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,DayNumberOfMonth,DayNumberOfYear,WeekNumberOfYear,EnglishMonthName,MonthNumberOfYear,CalendarQuarter,CalendarYear,CalendarSemester,FiscalQuarter,FiscalYear,FiscalSemester,WeekNumberOfMonth,FiscalYearRange,fiscal month number
20250330,30 March 2025,1,SUNDAY,30,89,14,MARCH,3,1,2025,1,4,2025,2,5,2024-2025,12
20240330,30 March 2024,7,SATURDAY,30,90,13,MARCH,3,1,2024,1,4,2024,2,5,2023-2024,12
20230130,30 January 2023,2,MONDAY,30,30,5,JANUARY,1,1,2023,1,4,2023,2,5,2022-2023,10
20180130,30 January 2018,3,TUESDAY,30,30,5,JANUARY,1,1,2018,1,4,2018,2,5,2017-2018,10
20210130,30 January 2021,7,SATURDAY,30,30,5,JANUARY,1,1,2021,1,4,2021,2,5,2020-2021,10
20150130,30 January 2015,6,FRIDAY,30,30,5,JANUARY,1,1,2015,1,4,2015,2,5,2014-2015,10
20160330,30 March 2016,4,WEDNESDAY,30,90,14,MARCH,3,1,2016,1,4,2016,2,5,2015-2016,12
20210330,30 March 2021,3,TUESDAY,30,89,14,MARCH,3,1,2021,1,4,2021,2,5,2020-2021,12
20140130,30 January 2014,5,THURSDAY,30,30,5,JANUARY,1,1,2014,1,4,2014,2,5,2013-2014,10
20190330,30 March 2019,7,SATURDAY,30,89,13,MARCH,3,1,2019,1,4,2019,2,5,2018-2019,12
20130130,30 January 2013,4,WEDNESDAY,30,30,5,JANUARY,1,1,2013,1,4,2013,2,5,2012-2013,10
20190130,30 January 2019,4,WEDNESDAY,30,30,5,JANUARY,1,1,2019,1,4,2019,2,5,2018-2019,10
20170330,30 March 2017,5,THURSDAY,30,89,13,MARCH,3,1,2017,1,4,2017,2,5,2016-2017,12
20200330,30 March 2020,2,MONDAY,30,90,14,MARCH,3,1,2020,1,4,2020,2,5,2019-2020,12
20140330,30 March 2014,1,SUNDAY,30,89,14,MARCH,3,1,2014,1,4,2014,2,5,2013-2014,12
20150330,30 March 2015,2,MONDAY,30,89,14,MARCH,3,1,2015,1,4,2015,2,5,2014-2015,12
20220330,30 March 2022,4,WEDNESDAY,30,89,14,MARCH,3,1,2022,1,4,2022,2,5,2021-2022,12
20240130,30 January 2024,3,TUESDAY,30,30,5,JANUARY,1,1,2024,1,4,2024,2,5,2023-2024,10
20130330,30 March 2013,7,SATURDAY,30,89,13,MARCH,3,1,2013,1,4,2013,2,5,2012-2013,12
20230330,30 March 2023,5,THURSDAY,30,89,13,MARCH,3,1,2023,1,4,2023,2,5,2022-2023,12
20200130,30 January 2020,5,THURSDAY,30,30,5,JANUARY,1,1,2020,1,4,2020,2,5,2019-2020,10
20220130,30 January 2022,1,SUNDAY,30,30,6,JANUARY,1,1,2022,1,4,2022,2,5,2021-2022,10
20180330,30 March 2018,6,FRIDAY,30,89,13,MARCH,3,1,2018,1,4,2018,2,5,2017-2018,12
20250130,30 January 2025,5,THURSDAY,30,30,5,JANUARY,1,1,2025,1,4,2025,2,5,2024-2025,10
20170130,30 January 2017,2,MONDAY,30,30,5,JANUARY,1,1,2017,1,4,2017,2,5,2016-2017,10
20210729,29 July 2021,5,THURSDAY,29,210,31,JULY,7,3,2021,2,2,2022,1,5,2021-2022,4
20250829,29 August 2025,6,FRIDAY,29,241,35,AUGUST,8,3,2025,2,2,2026,1,5,2025-2026,5
20220829,29 August 2022,2,MONDAY,29,241,36,AUGUST,8,3,2022,2,2,2023,1,5,2022-2023,5
20181029,29 October 2018,2,MONDAY,29,302,44,OCTOBER,10,4,2018,2,3,2019,2,5,2018-2019,7
20190729,29 July 2019,2,MONDAY,29,210,31,JULY,7,3,2019,2,2,2020,1,5,2019-2020,4
20160429,29 April 2016,6,FRIDAY,29,120,18,APRIL,4,2,2016,1,1,2017,1,5,2016-2017,1
20140829,29 August 2014,6,FRIDAY,29,241,35,AUGUST,8,3,2014,2,2,2015,1,5,2014-2015,5
20231029,29 October 2023,1,SUNDAY,29,302,44,OCTOBER,10,4,2023,2,3,2024,2,5,2023-2024,7
20180329,29 March 2018,5,THURSDAY,29,88,13,MARCH,3,1,2018,1,4,2018,2,5,2017-2018,12
20140729,29 July 2014,3,TUESDAY,29,210,31,JULY,7,3,2014,2,2,2015,1,5,2014-2015,4
20130729,29 July 2013,2,MONDAY,29,210,31,JULY,7,3,2013,2,2,2014,1,5,2013-2014,4
20250529,29 May 2025,5,THURSDAY,29,149,22,MAY,5,2,2025,1,1,2026,1,5,2025-2026,2
20241229,29 December 2024,1,SUNDAY,29,364,53,DECMEBER,12,4,2024,2,3,2025,2,5,2024-2025,9
20200329,29 March 2020,1,SUNDAY,29,89,14,MARCH,3,1,2020,1,4,2020,2,5,2019-2020,12
20161129,29 November 2016,3,TUESDAY,29,334,49,NOVEMBER,11,4,2016,2,3,2017,2,5,2016-2017,8
20180929,29 September 2018,7,SATURDAY,29,272,39,SEPTEMBER,9,3,2018,2,2,2019,1,5,2018-2019,6
20250129,29 January 2025,4,WEDNESDAY,29,29,5,JANUARY,1,1,2025,1,4,2025,2,5,2024-2025,10
20180529,29 May 2018,3,TUESDAY,29,149,22,MAY,5,2,2018,1,1,2019,1,5,2018-2019,2
20130529,29 May 2013,4,WEDNESDAY,29,149,22,MAY,5,2,2013,1,1,2014,1,5,2013-2014,2
20210829,29 August 2021,1,SUNDAY,29,241,36,AUGUST,8,3,2021,2,2,2022,1,5,2021-2022,5
20170529,29 May 2017,2,MONDAY,29,149,22,MAY,5,2,2017,1,1,2018,1,5,2017-2018,2
20130929,29 September 2013,1,SUNDAY,29,272,40,SEPTEMBER,9,3,2013,2,2,2014,1,5,2013-2014,6
20210329,29 March 2021,2,MONDAY,29,88,14,MARCH,3,1,2021,1,4,2021,2,5,2020-2021,12
20251129,29 November 2025,7,SATURDAY,29,333,48,NOVEMBER,11,4,2025,2,3,2026,2,5,2025-2026,8
20210929,29 September 2021,4,WEDNESDAY,29,272,40,SEPTEMBER,9,3,2021,2,2,2022,1,5,2021-2022,6
20240829,29 August 2024,5,THURSDAY,29,242,35,AUGUST,8,3,2024,2,2,2025,1,5,2024-2025,5
20220629,29 June 2022,4,WEDNESDAY,29,180,27,JUNE,6,2,2022,1,1,2023,1,5,2022-2023,3
20170329,29 March 2017,4,WEDNESDAY,29,88,13,MARCH,3,1,2017,1,4,2017,2,5,2016-2017,12
20151129,29 November 2015,1,SUNDAY,29,333,49,NOVEMBER,11,4,2015,2,3,2016,2,5,2015-2016,8
20200129,29 January 2020,4,WEDNESDAY,29,29,5,JANUARY,1,1,2020,1,4,2020,2,5,2019-2020,10
20170629,29 June 2017,5,THURSDAY,29,180,26,JUNE,6,2,2017,1,1,2018,1,5,2017-2018,3
20191029,29 October 2019,3,TUESDAY,29,302,44,OCTOBER,10,4,2019,2,3,2020,2,5,2019-2020,7
20180829,29 August 2018,4,WEDNESDAY,29,241,35,AUGUST,8,3,2018,2,2,2019,1,5,2018-2019,5
20130429,29 April 2013,2,MONDAY,29,119,18,APRIL,4,2,2013,1,1,2014,1,5,2013-2014,1
20140129,29 January 2014,4,WEDNESDAY,29,29,5,JANUARY,1,1,2014,1,4,2014,2,5,2013-2014,10
20130329,29 March 2013,6,FRIDAY,29,88,13,MARCH,3,1,2013,1,4,2013,2,5,2012-2013,12
20250629,29 June 2025,1,SUNDAY,29,180,27,JUNE,6,2,2025,1,1,2026,1,5,2025-2026,3
20200529,29 May 2020,6,FRIDAY,29,150,22,MAY,5,2,2020,1,1,2021,1,5,2020-2021,2
20221029,29 October 2022,7,SATURDAY,29,302,44,OCTOBER,10,4,2022,2,3,2023,2,5,2022-2023,7
20150629,29 June 2015,2,MONDAY,29,180,27,JUNE,6,2,2015,1,1,2016,1,5,2015-2016,3
20211029,29 October 2021,6,FRIDAY,29,302,44,OCTOBER,10,4,2021,2,3,2022,2,5,2021-2022,7
20151029,29 October 2015,5,THURSDAY,29,302,44,OCTOBER,10,4,2015,2,3,2016,2,5,2015-2016,7
20230129,29 January 2023,1,SUNDAY,29,29,5,JANUARY,1,1,2023,1,4,2023,2,5,2022-2023,10
20230629,29 June 2023,5,THURSDAY,29,180,26,JUNE,6,2,2023,1,1,2024,1,5,2023-2024,3
20140529,29 May 2014,5,THURSDAY,29,149,22,MAY,5,2,2014,1,1,2015,1,5,2014-2015,2
20230329,29 March 2023,4,WEDNESDAY,29,88,13,MARCH,3,1,2023,1,4,2023,2,5,2022-2023,12
20141029,29 October 2014,4,WEDNESDAY,29,302,44,OCTOBER,10,4,2014,2,3,2015,2,5,2014-2015,7
20140629,29 June 2014,1,SUNDAY,29,180,27,JUNE,6,2,2014,1,1,2015,1,5,2014-2015,3
20130629,29 June 2013,7,SATURDAY,29,180,26,JUNE,6,2,2013,1,1,2014,1,5,2013-2014,3
20200929,29 September 2020,3,TUESDAY,29,273,40,SEPTEMBER,9,3,2020,2,2,2021,1,5,2020-2021,6
20200829,29 August 2020,7,SATURDAY,29,242,35,AUGUST,8,3,2020,2,2,2021,1,5,2020-2021,5
20230829,29 August 2023,3,TUESDAY,29,241,35,AUGUST,8,3,2023,2,2,2024,1,5,2023-2024,5
20250729,29 July 2025,3,TUESDAY,29,210,31,JULY,7,3,2025,2,2,2026,1,5,2025-2026,4
20250429,29 April 2025,3,TUESDAY,29,119,18,APRIL,4,2,2025,1,1,2026,1,5,2025-2026,1
20251029,29 October 2025,4,WEDNESDAY,29,302,44,OCTOBER,10,4,2025,2,3,2026,2,5,2025-2026,7
20130829,29 August 2013,5,THURSDAY,29,241,35,AUGUST,8,3,2013,2,2,2014,1,5,2013-2014,5
20160229,29 February 2016,2,MONDAY,29,60,10,FEBRUARY,2,1,2016,1,4,2016,2,5,2015-2016,11
20240429,29 April 2024,2,MONDAY,29,120,18,APRIL,4,2,2024,1,1,2025,1,5,2024-2025,1
20191129,29 November 2019,6,FRIDAY,29,333,48,NOVEMBER,11,4,2019,2,3,2020,2,5,2019-2020,8
20160629,29 June 2016,4,WEDNESDAY,29,181,27,JUNE,6,2,2016,1,1,2017,1,5,2016-2017,3
20230729,29 July 2023,7,SATURDAY,29,210,30,JULY,7,3,2023,2,2,2024,1,5,2023-2024,4
20210129,29 January 2021,6,FRIDAY,29,29,5,JANUARY,1,1,2021,1,4,2021,2,5,2020-2021,10
20240329,29 March 2024,6,FRIDAY,29,89,13,MARCH,3,1,2024,1,4,2024,2,5,2023-2024,12
20231129,29 November 2023,4,WEDNESDAY,29,333,48,NOVEMBER,11,4,2023,2,3,2024,2,5,2023-2024,8
20231229,29 December 2023,6,FRIDAY,29,363,52,DECMEBER,12,4,2023,2,3,2024,2,5,2023-2024,9
20171129,29 November 2017,4,WEDNESDAY,29,333,48,NOVEMBER,11,4,2017,2,3,2018,2,5,2017-2018,8
20211129,29 November 2021,2,MONDAY,29,333,49,NOVEMBER,11,4,2021,2,3,2022,2,5,2021-2022,8
20150829,29 August 2015,7,SATURDAY,29,241,35,AUGUST,8,3,2015,2,2,2016,1,5,2015-2016,5
20210529,29 May 2021,7,SATURDAY,29,149,22,MAY,5,2,2021,1,1,2022,1,5,2021-2022,2
20201129,29 November 2020,1,SUNDAY,29,334,49,NOVEMBER,11,4,2020,2,3,2021,2,5,2020-2021,8
20200629,29 June 2020,2,MONDAY,29,181,27,JUNE,6,2,2020,1,1,2021,1,5,2020-2021,3
20190829,29 August 2019,5,THURSDAY,29,241,35,AUGUST,8,3,2019,2,2,2020,1,5,2019-2020,5
20151229,29 December 2015,3,TUESDAY,29,363,53,DECMEBER,12,4,2015,2,3,2016,2,5,2015-2016,9
20170829,29 August 2017,3,TUESDAY,29,241,35,AUGUST,8,3,2017,2,2,2018,1,5,2017-2018,5
20161229,29 December 2016,5,THURSDAY,29,364,53,DECMEBER,12,4,2016,2,3,2017,2,5,2016-2017,9
20230929,29 September 2023,6,FRIDAY,29,272,39,SEPTEMBER,9,3,2023,2,2,2024,1,5,2023-2024,6
20230429,29 April 2023,7,SATURDAY,29,119,17,APRIL,4,2,2023,1,1,2024,1,5,2023-2024,1
20160529,29 May 2016,1,SUNDAY,29,150,23,MAY,5,2,2016,1,1,2017,1,5,2016-2017,2
20240929,29 September 2024,1,SUNDAY,29,273,40,SEPTEMBER,9,3,2024,2,2,2025,1,5,2024-2025,6
20190929,29 September 2019,1,SUNDAY,29,272,40,SEPTEMBER,9,3,2019,2,2,2020,1,5,2019-2020,6
20201229,29 December 2020,3,TUESDAY,29,364,53,DECMEBER,12,4,2020,2,3,2021,2,5,2020-2021,9
20220129,29 January 2022,7,SATURDAY,29,29,5,JANUARY,1,1,2022,1,4,2022,2,5,2021-2022,10
20160929,29 September 2016,5,THURSDAY,29,273,40,SEPTEMBER,9,3,2016,2,2,2017,1,5,2016-2017,6
20160729,29 July 2016,6,FRIDAY,29,211,31,JULY,7,3,2016,2,2,2017,1,5,2016-2017,4
20160129,29 January 2016,6,FRIDAY,29,29,5,JANUARY,1,1,2016,1,4,2016,2,5,2015-2016,10
20161029,29 October 2016,7,SATURDAY,29,303,44,OCTOBER,10,4,2016,2,3,2017,2,5,2016-2017,7
20190529,29 May 2019,4,WEDNESDAY,29,149,22,MAY,5,2,2019,1,1,2020,1,5,2019-2020,2
20240229,29 February 2024,5,THURSDAY,29,60,9,FEBRUARY,2,1,2024,1,4,2024,2,5,2023-2024,11
20180129,29 January 2018,2,MONDAY,29,29,5,JANUARY,1,1,2018,1,4,2018,2,5,2017-2018,10
20220329,29 March 2022,3,TUESDAY,29,88,14,MARCH,3,1,2022,1,4,2022,2,5,2021-2022,12
20171029,29 October 2017,1,SUNDAY,29,302,44,OCTOBER,10,4,2017,2,3,2018,2,5,2017-2018,7
20190429,29 April 2019,2,MONDAY,29,119,18,APRIL,4,2,2019,1,1,2020,1,5,2019-2020,1
20160329,29 March 2016,3,TUESDAY,29,89,14,MARCH,3,1,2016,1,4,2016,2,5,2015-2016,12
20150729,29 July 2015,4,WEDNESDAY,29,210,31,JULY,7,3,2015,2,2,2016,1,5,2015-2016,4
20131229,29 December 2013,1,SUNDAY,29,363,53,DECMEBER,12,4,2013,2,3,2014,2,5,2013-2014,9
20240629,29 June 2024,7,SATURDAY,29,181,26,JUNE,6,2,2024,1,1,2025,1,5,2024-2025,3
20140429,29 April 2014,3,TUESDAY,29,119,18,APRIL,4,2,2014,1,1,2015,1,5,2014-2015,1
20200429,29 April 2020,4,WEDNESDAY,29,120,18,APRIL,4,2,2020,1,1,2021,1,5,2020-2021,1
20250929,29 September 2025,2,MONDAY,29,272,40,SEPTEMBER,9,3,2025,2,2,2026,1,5,2025-2026,6
20160829,29 August 2016,2,MONDAY,29,242,36,AUGUST,8,3,2016,2,2,2017,1,5,2016-2017,5
20251229,29 December 2025,2,MONDAY,29,363,53,DECMEBER,12,4,2025,2,3,2026,2,5,2025-2026,9
20220529,29 May 2022,1,SUNDAY,29,149,23,MAY,5,2,2022,1,1,2023,1,5,2022-2023,2
20240129,29 January 2024,2,MONDAY,29,29,5,JANUARY,1,1,2024,1,4,2024,2,5,2023-2024,10
20240529,29 May 2024,4,WEDNESDAY,29,150,22,MAY,5,2,2024,1,1,2025,1,5,2024-2025,2
20201029,29 October 2020,5,THURSDAY,29,303,44,OCTOBER,10,4,2020,2,3,2021,2,5,2020-2021,7
20180629,29 June 2018,6,FRIDAY,29,180,26,JUNE,6,2,2018,1,1,2019,1,5,2018-2019,3
20150129,29 January 2015,5,THURSDAY,29,29,5,JANUARY,1,1,2015,1,4,2015,2,5,2014-2015,10
20131129,29 November 2013,6,FRIDAY,29,333,48,NOVEMBER,11,4,2013,2,3,2014,2,5,2013-2014,8
20150929,29 September 2015,3,TUESDAY,29,272,40,SEPTEMBER,9,3,2015,2,2,2016,1,5,2015-2016,6
20220729,29 July 2022,6,FRIDAY,29,210,31,JULY,7,3,2022,2,2,2023,1,5,2022-2023,4
20200229,29 February 2020,7,SATURDAY,29,60,9,FEBRUARY,2,1,2020,1,4,2020,2,5,2019-2020,11
20171229,29 December 2017,6,FRIDAY,29,363,52,DECMEBER,12,4,2017,2,3,2018,2,5,2017-2018,9
20170129,29 January 2017,1,SUNDAY,29,29,5,JANUARY,1,1,2017,1,4,2017,2,5,2016-2017,10
20240729,29 July 2024,2,MONDAY,29,211,31,JULY,7,3,2024,2,2,2025,1,5,2024-2025,4
20141229,29 December 2014,2,MONDAY,29,363,53,DECMEBER,12,4,2014,2,3,2015,2,5,2014-2015,9
20250329,29 March 2025,7,SATURDAY,29,88,13,MARCH,3,1,2025,1,4,2025,2,5,2024-2025,12
20221129,29 November 2022,3,TUESDAY,29,333,49,NOVEMBER,11,4,2022,2,3,2023,2,5,2022-2023,8
20210429,29 April 2021,5,THURSDAY,29,119,18,APRIL,4,2,2021,1,1,2022,1,5,2021-2022,1
20220929,29 September 2022,5,THURSDAY,29,272,40,SEPTEMBER,9,3,2022,2,2,2023,1,5,2022-2023,6
20211229,29 December 2021,4,WEDNESDAY,29,363,53,DECMEBER,12,4,2021,2,3,2022,2,5,2021-2022,9
20170929,29 September 2017,6,FRIDAY,29,272,39,SEPTEMBER,9,3,2017,2,2,2018,1,5,2017-2018,6
20190129,29 January 2019,3,TUESDAY,29,29,5,JANUARY,1,1,2019,1,4,2019,2,5,2018-2019,10
20140329,29 March 2014,7,SATURDAY,29,88,13,MARCH,3,1,2014,1,4,2014,2,5,2013-2014,12
20241029,29 October 2024,3,TUESDAY,29,303,44,OCTOBER,10,4,2024,2,3,2025,2,5,2024-2025,7
20221229,29 December 2022,5,THURSDAY,29,363,53,DECMEBER,12,4,2022,2,3,2023,2,5,2022-2023,9
20180429,29 April 2018,1,SUNDAY,29,119,18,APRIL,4,2,2018,1,1,2019,1,5,2018-2019,1
20170729,29 July 2017,7,SATURDAY,29,210,30,JULY,7,3,2017,2,2,2018,1,5,2017-2018,4
20241129,29 November 2024,6,FRIDAY,29,334,48,NOVEMBER,11,4,2024,2,3,2025,2,5,2024-2025,8
20220429,29 April 2022,6,FRIDAY,29,119,18,APRIL,4,2,2022,1,1,2023,1,5,2022-2023,1
20210629,29 June 2021,3,TUESDAY,29,180,27,JUNE,6,2,2021,1,1,2022,1,5,2021-2022,3
20150529,29 May 2015,6,FRIDAY,29,149,22,MAY,5,2,2015,1,1,2016,1,5,2015-2016,2
20181229,29 December 2018,7,SATURDAY,29,363,52,DECMEBER,12,4,2018,2,3,2019,2,5,2018-2019,9
20190329,29 March 2019,6,FRIDAY,29,88,13,MARCH,3,1,2019,1,4,2019,2,5,2018-2019,12
20200729,29 July 2020,4,WEDNESDAY,29,211,31,JULY,7,3,2020,2,2,2021,1,5,2020-2021,4
20131029,29 October 2013,3,TUESDAY,29,302,44,OCTOBER,10,4,2013,2,3,2014,2,5,2013-2014,7
20191229,29 December 2019,1,SUNDAY,29,363,53,DECMEBER,12,4,2019,2,3,2020,2,5,2019-2020,9
20180729,29 July 2018,1,SUNDAY,29,210,31,JULY,7,3,2018,2,2,2019,1,5,2018-2019,4
20130129,29 January 2013,3,TUESDAY,29,29,5,JANUARY,1,1,2013,1,4,2013,2,5,2012-2013,10
20190629,29 June 2019,7,SATURDAY,29,180,26,JUNE,6,2,2019,1,1,2020,1,5,2019-2020,3
20181129,29 November 2018,5,THURSDAY,29,333,48,NOVEMBER,11,4,2018,2,3,2019,2,5,2018-2019,8
20150329,29 March 2015,1,SUNDAY,29,88,14,MARCH,3,1,2015,1,4,2015,2,5,2014-2015,12
20141129,29 November 2014,7,SATURDAY,29,333,48,NOVEMBER,11,4,2014,2,3,2015,2,5,2014-2015,8
20150429,29 April 2015,4,WEDNESDAY,29,119,18,APRIL,4,2,2015,1,1,2016,1,5,2015-2016,1
20230529,29 May 2023,2,MONDAY,29,149,22,MAY,5,2,2023,1,1,2024,1,5,2023-2024,2
20170429,29 April 2017,7,SATURDAY,29,119,17,APRIL,4,2,2017,1,1,2018,1,5,2017-2018,1
20140929,29 September 2014,2,MONDAY,29,272,40,SEPTEMBER,9,3,2014,2,2,2015,1,5,2014-2015,6
20210224,24 February 2021,4,WEDNESDAY,24,55,9,FEBRUARY,2,1,2021,1,4,2021,2,4,2020-2021,11
20130224,24 February 2013,1,SUNDAY,24,55,9,FEBRUARY,2,1,2013,1,4,2013,2,4,2012-2013,11
20180224,24 February 2018,7,SATURDAY,24,55,8,FEBRUARY,2,1,2018,1,4,2018,2,4,2017-2018,11
20140124,24 January 2014,6,FRIDAY,24,24,4,JANUARY,1,1,2014,1,4,2014,2,4,2013-2014,10
20250324,24 March 2025,2,MONDAY,24,83,13,MARCH,3,1,2025,1,4,2025,2,4,2024-2025,12
20170224,24 February 2017,6,FRIDAY,24,55,8,FEBRUARY,2,1,2017,1,4,2017,2,4,2016-2017,11
20230124,24 January 2023,3,TUESDAY,24,24,4,JANUARY,1,1,2023,1,4,2023,2,4,2022-2023,10
20130324,24 March 2013,1,SUNDAY,24,83,13,MARCH,3,1,2013,1,4,2013,2,4,2012-2013,12
20200224,24 February 2020,2,MONDAY,24,55,9,FEBRUARY,2,1,2020,1,4,2020,2,4,2019-2020,11
20190324,24 March 2019,1,SUNDAY,24,83,13,MARCH,3,1,2019,1,4,2019,2,4,2018-2019,12
20140224,24 February 2014,2,MONDAY,24,55,9,FEBRUARY,2,1,2014,1,4,2014,2,4,2013-2014,11
20150224,24 February 2015,3,TUESDAY,24,55,9,FEBRUARY,2,1,2015,1,4,2015,2,4,2014-2015,11
20140324,24 March 2014,2,MONDAY,24,83,13,MARCH,3,1,2014,1,4,2014,2,4,2013-2014,12
20240224,24 February 2024,7,SATURDAY,24,55,8,FEBRUARY,2,1,2024,1,4,2024,2,4,2023-2024,11
20240124,24 January 2024,4,WEDNESDAY,24,24,4,JANUARY,1,1,2024,1,4,2024,2,4,2023-2024,10
20210124,24 January 2021,1,SUNDAY,24,24,5,JANUARY,1,1,2021,1,4,2021,2,4,2020-2021,10
20240324,24 March 2024,1,SUNDAY,24,84,13,MARCH,3,1,2024,1,4,2024,2,4,2023-2024,12
20220324,24 March 2022,5,THURSDAY,24,83,13,MARCH,3,1,2022,1,4,2022,2,4,2021-2022,12
20160324,24 March 2016,5,THURSDAY,24,84,13,MARCH,3,1,2016,1,4,2016,2,4,2015-2016,12
20160224,24 February 2016,4,WEDNESDAY,24,55,9,FEBRUARY,2,1,2016,1,4,2016,2,4,2015-2016,11
20170124,24 January 2017,3,TUESDAY,24,24,4,JANUARY,1,1,2017,1,4,2017,2,4,2016-2017,10
20150124,24 January 2015,7,SATURDAY,24,24,4,JANUARY,1,1,2015,1,4,2015,2,4,2014-2015,10
20200124,24 January 2020,6,FRIDAY,24,24,4,JANUARY,1,1,2020,1,4,2020,2,4,2019-2020,10
20230324,24 March 2023,6,FRIDAY,24,83,12,MARCH,3,1,2023,1,4,2023,2,4,2022-2023,12
20200324,24 March 2020,3,TUESDAY,24,84,13,MARCH,3,1,2020,1,4,2020,2,4,2019-2020,12
20220124,24 January 2022,2,MONDAY,24,24,5,JANUARY,1,1,2022,1,4,2022,2,4,2021-2022,10
20250124,24 January 2025,6,FRIDAY,24,24,4,JANUARY,1,1,2025,1,4,2025,2,4,2024-2025,10
20190224,24 February 2019,1,SUNDAY,24,55,9,FEBRUARY,2,1,2019,1,4,2019,2,4,2018-2019,11
20220224,24 February 2022,5,THURSDAY,24,55,9,FEBRUARY,2,1,2022,1,4,2022,2,4,2021-2022,11
20170324,24 March 2017,6,FRIDAY,24,83,12,MARCH,3,1,2017,1,4,2017,2,4,2016-2017,12
20230224,24 February 2023,6,FRIDAY,24,55,8,FEBRUARY,2,1,2023,1,4,2023,2,4,2022-2023,11
20210324,24 March 2021,4,WEDNESDAY,24,83,13,MARCH,3,1,2021,1,4,2021,2,4,2020-2021,12
20160124,24 January 2016,1,SUNDAY,24,24,5,JANUARY,1,1,2016,1,4,2016,2,4,2015-2016,10
20150324,24 March 2015,3,TUESDAY,24,83,13,MARCH,3,1,2015,1,4,2015,2,4,2014-2015,12
20130124,24 January 2013,5,THURSDAY,24,24,4,JANUARY,1,1,2013,1,4,2013,2,4,2012-2013,10
20250224,24 February 2025,2,MONDAY,24,55,9,FEBRUARY,2,1,2025,1,4,2025,2,4,2024-2025,11
20190124,24 January 2019,5,THURSDAY,24,24,4,JANUARY,1,1,2019,1,4,2019,2,4,2018-2019,10
20180324,24 March 2018,7,SATURDAY,24,83,12,MARCH,3,1,2018,1,4,2018,2,4,2017-2018,12
20180124,24 January 2018,4,WEDNESDAY,24,24,4,JANUARY,1,1,2018,1,4,2018,2,4,2017-2018,10
20230824,24 August 2023,5,THURSDAY,24,236,34,AUGUST,8,3,2023,2,2,2024,1,4,2023-2024,5
20220824,24 August 2022,4,WEDNESDAY,24,236,35,AUGUST,8,3,2022,2,2,2023,1,4,2022-2023,5
20240924,24 September 2024,3,TUESDAY,24,268,39,SEPTEMBER,9,3,2024,2,2,2025,1,4,2024-2025,6
20180924,24 September 2018,2,MONDAY,24,267,39,SEPTEMBER,9,3,2018,2,2,2019,1,4,2018-2019,6
20190824,24 August 2019,7,SATURDAY,24,236,34,AUGUST,8,3,2019,2,2,2020,1,4,2019-2020,5
20130924,24 September 2013,3,TUESDAY,24,267,39,SEPTEMBER,9,3,2013,2,2,2014,1,4,2013-2014,6
20230724,24 July 2023,2,MONDAY,24,205,30,JULY,7,3,2023,2,2,2024,1,4,2023-2024,4
20150824,24 August 2015,2,MONDAY,24,236,35,AUGUST,8,3,2015,2,2,2016,1,4,2015-2016,5
20240724,24 July 2024,4,WEDNESDAY,24,206,30,JULY,7,3,2024,2,2,2025,1,4,2024-2025,4
20210724,24 July 2021,7,SATURDAY,24,205,30,JULY,7,3,2021,2,2,2022,1,4,2021-2022,4
20200724,24 July 2020,6,FRIDAY,24,206,30,JULY,7,3,2020,2,2,2021,1,4,2020-2021,4
20140924,24 September 2014,4,WEDNESDAY,24,267,39,SEPTEMBER,9,3,2014,2,2,2015,1,4,2014-2015,6
20160724,24 July 2016,1,SUNDAY,24,206,31,JULY,7,3,2016,2,2,2017,1,4,2016-2017,4
20140724,24 July 2014,5,THURSDAY,24,205,30,JULY,7,3,2014,2,2,2015,1,4,2014-2015,4
20220924,24 September 2022,7,SATURDAY,24,267,39,SEPTEMBER,9,3,2022,2,2,2023,1,4,2022-2023,6
20200924,24 September 2020,5,THURSDAY,24,268,39,SEPTEMBER,9,3,2020,2,2,2021,1,4,2020-2021,6
20180724,24 July 2018,3,TUESDAY,24,205,30,JULY,7,3,2018,2,2,2019,1,4,2018-2019,4
20250724,24 July 2025,5,THURSDAY,24,205,30,JULY,7,3,2025,2,2,2026,1,4,2025-2026,4
20250924,24 September 2025,4,WEDNESDAY,24,267,39,SEPTEMBER,9,3,2025,2,2,2026,1,4,2025-2026,6
20200824,24 August 2020,2,MONDAY,24,237,35,AUGUST,8,3,2020,2,2,2021,1,4,2020-2021,5
20170824,24 August 2017,5,THURSDAY,24,236,34,AUGUST,8,3,2017,2,2,2018,1,4,2017-2018,5
20160824,24 August 2016,4,WEDNESDAY,24,237,35,AUGUST,8,3,2016,2,2,2017,1,4,2016-2017,5
20130724,24 July 2013,4,WEDNESDAY,24,205,30,JULY,7,3,2013,2,2,2014,1,4,2013-2014,4
20180824,24 August 2018,6,FRIDAY,24,236,34,AUGUST,8,3,2018,2,2,2019,1,4,2018-2019,5
20150924,24 September 2015,5,THURSDAY,24,267,39,SEPTEMBER,9,3,2015,2,2,2016,1,4,2015-2016,6
20170924,24 September 2017,1,SUNDAY,24,267,39,SEPTEMBER,9,3,2017,2,2,2018,1,4,2017-2018,6
20150724,24 July 2015,6,FRIDAY,24,205,30,JULY,7,3,2015,2,2,2016,1,4,2015-2016,4
